Phytochemicals,Link
"(10aS)-7,10a-dihydroxy-3,11-dimethyl-1,2-dihydrocyclopenta[b]anthracene-5,10-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(10aS)-7,10a-dihydroxy-3,11-dimethyl-1,2-dihydrocyclopenta[b]anthracene-5,10-dione"
"(10R,11R)-Pterosin L","https://cb.imsc.res.in/imppat/phytochemicalplants/(10R,11R)-Pterosin%20L"
"(10R,11S)-11-[(10R,11R)-3,4,5,17,18,19-hexahydroxy-8,14-dioxo-11-(3,4,5-trihydroxybenzoyl)oxy-9,13-dioxatricyclo[13.4.0.02,7]nonadeca-1(19),2,4,6,15,17-hexaen-10-yl]-3,4,5,16,17,18-hexahydroxy-8,13-di","https://cb.imsc.res.in/imppat/phytochemicalplants/(10R,11S)-11-[(10R,11R)-3,4,5,17,18,19-hexahydroxy-8,14-dioxo-11-(3,4,5-trihydroxybenzoyl)oxy-9,13-dioxatricyclo[13.4.0.02,7]nonadeca-1(19),2,4,6,15,17-hexaen-10-yl]-3,4,5,16,17,18-hexahydroxy-8,13-di"
"(10S)-10-(hydroxymethyl)-8-oxatricyclo[10.4.0.02,7]hexadeca-1(16),2(7),3,5,12,14-hexaene-5,10,14,15-tetrol","https://cb.imsc.res.in/imppat/phytochemicalplants/(10S)-10-(hydroxymethyl)-8-oxatricyclo[10.4.0.02,7]hexadeca-1(16),2(7),3,5,12,14-hexaene-5,10,14,15-tetrol"
"(10S,11S)-Pterosin C","https://cb.imsc.res.in/imppat/phytochemicalplants/(10S,11S)-Pterosin%20C"
"(10S,22R,23R,24S)-4-methyl-9-oxa-4,13-diazahexacyclo[11.6.5.01,24.06,22.010,23.014,19]tetracosa-6,14,16,18-tetraene-12,20-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(10S,22R,23R,24S)-4-methyl-9-oxa-4,13-diazahexacyclo[11.6.5.01,24.06,22.010,23.014,19]tetracosa-6,14,16,18-tetraene-12,20-dione"
"(10Z)-heptadeca-1,10-dien-5,7-diyn-3-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(10Z)-heptadeca-1,10-dien-5,7-diyn-3-ol"
"(11aR)-10-hydroxy-9-[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]oxy-5a,5b,8,8,11a,13a-hexamethyl-1-prop-1-en-2-yl-2,3,4,5,6,7,7a,9,10,11,11b,12,13,13b-tetradecahydro-1H-cyclopenta[a]chrysene-3a-carboxylic ac","https://cb.imsc.res.in/imppat/phytochemicalplants/(11aR)-10-hydroxy-9-[(Z)-3-(4-hydroxyphenyl)prop-2-enoyl]oxy-5a,5b,8,8,11a,13a-hexamethyl-1-prop-1-en-2-yl-2,3,4,5,6,7,7a,9,10,11,11b,12,13,13b-tetradecahydro-1H-cyclopenta[a]chrysene-3a-carboxylic%20ac"
"(11E,13Z)-Labdadien-8-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(11E,13Z)-Labdadien-8-ol"
"(12-Methyl-4-methylidene-14,19-dioxa-17-azaheptacyclo[10.7.2.22,5.02,7.08,18.08,21.013,17]tricosan-3-yl) acetate","https://cb.imsc.res.in/imppat/phytochemicalplants/(12-Methyl-4-methylidene-14,19-dioxa-17-azaheptacyclo[10.7.2.22,5.02,7.08,18.08,21.013,17]tricosan-3-yl)%20acetate"
"(12R,15R,32S,33R)-4,5,6,14,20,21,22,25,26,27,38,39,40,43,44,55-hexadecahydroxy-2,10,13,16,31,34,46,53-octaoxaundecacyclo[46.7.1.03,8.012,33.015,32.018,23.024,29.036,41.042,51.045,50.049,54]hexapentaco","https://cb.imsc.res.in/imppat/phytochemicalplants/(12R,15R,32S,33R)-4,5,6,14,20,21,22,25,26,27,38,39,40,43,44,55-hexadecahydroxy-2,10,13,16,31,34,46,53-octaoxaundecacyclo[46.7.1.03,8.012,33.015,32.018,23.024,29.036,41.042,51.045,50.049,54]hexapentaco"
"(12S)-19-methoxy-13-methyl-5,7-dioxa-13-azapentacyclo[10.7.1.02,10.04,8.016,20]icosa-1(20),2,4(8),9,16,18-hexaen-18-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(12S)-19-methoxy-13-methyl-5,7-dioxa-13-azapentacyclo[10.7.1.02,10.04,8.016,20]icosa-1(20),2,4(8),9,16,18-hexaen-18-ol"
"(12S)-19-methoxy-5,7-dioxa-13-azapentacyclo[10.7.1.02,10.04,8.016,20]icosa-1(19),2,4(8),9,16(20),17-hexaene","https://cb.imsc.res.in/imppat/phytochemicalplants/(12S)-19-methoxy-5,7-dioxa-13-azapentacyclo[10.7.1.02,10.04,8.016,20]icosa-1(19),2,4(8),9,16(20),17-hexaene"
"(12S,13R)-9-hydroxy-3,17,18-trimethoxy-12,13-dimethyl-5,7-dioxapentacyclo[10.7.0.01,15.02,10.04,8]nonadeca-2(10),3,8,15,17-pentaen-19-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(12S,13R)-9-hydroxy-3,17,18-trimethoxy-12,13-dimethyl-5,7-dioxapentacyclo[10.7.0.01,15.02,10.04,8]nonadeca-2(10),3,8,15,17-pentaen-19-one"
"(13alpha,16beta)-Kauran-16-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(13alpha,16beta)-Kauran-16-ol"
"(13bS)-2,11,12-trimethoxy-1,2,5,6,8,9-hexahydroindolo[7a,1-a]isoquinolin-3-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(13bS)-2,11,12-trimethoxy-1,2,5,6,8,9-hexahydroindolo[7a,1-a]isoquinolin-3-one"
"(13S,16S,18S)-18-methoxy-15-methyl-5,7,12-trioxa-15-azapentacyclo[11.7.0.01,16.02,10.04,8]icosa-2,4(8),9,19-tetraen-13-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(13S,16S,18S)-18-methoxy-15-methyl-5,7,12-trioxa-15-azapentacyclo[11.7.0.01,16.02,10.04,8]icosa-2,4(8),9,19-tetraen-13-ol"
"(13Z)-10-butan-2-yl-6-[2-(3,4-dimethyl-5-oxoimidazolidin-1-yl)-3-methylbutanoyl]-16-methoxy-2-oxa-6,9,12-triazatricyclo[13.3.1.03,7]nonadeca-1(18),13,16-triene-8,11-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(13Z)-10-butan-2-yl-6-[2-(3,4-dimethyl-5-oxoimidazolidin-1-yl)-3-methylbutanoyl]-16-methoxy-2-oxa-6,9,12-triazatricyclo[13.3.1.03,7]nonadeca-1(18),13,16-triene-8,11-dione"
"(13Z)-10-butan-2-yl-6-[2-(dimethylamino)-3-(1H-indol-3-yl)propanoyl]-16-methoxy-2-oxa-6,9,12-triazatricyclo[13.3.1.03,7]nonadeca-1(19),13,15,17-tetraene-8,11-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(13Z)-10-butan-2-yl-6-[2-(dimethylamino)-3-(1H-indol-3-yl)propanoyl]-16-methoxy-2-oxa-6,9,12-triazatricyclo[13.3.1.03,7]nonadeca-1(19),13,15,17-tetraene-8,11-dione"
(13Z)-beta-Carotene,https://cb.imsc.res.in/imppat/phytochemicalplants/(13Z)-beta-Carotene
"(14R,16R)-4'-(dichloromethyl)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2'-oxane]-14,16-diol","https://cb.imsc.res.in/imppat/phytochemicalplants/(14R,16R)-4'-(dichloromethyl)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icos-18-ene-6,2'-oxane]-14,16-diol"
"(15alpha,20R)-12,15,20-Trihydroxy-15,20-dihydrosenecionan-11,16-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(15alpha,20R)-12,15,20-Trihydroxy-15,20-dihydrosenecionan-11,16-dione"
"(15E)-12-hydroxy-13,19-didehydrosenecionan-11,16-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(15E)-12-hydroxy-13,19-didehydrosenecionan-11,16-dione"
"(15S,17R)-17-ethyl-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-17-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(15S,17R)-17-ethyl-1,11-diazatetracyclo[13.3.1.04,12.05,10]nonadeca-4(12),5,7,9-tetraen-17-ol"
"(16E)-1,6-dihydroxy-8-(3-hydroxy-3-methylbut-1-enyl)-3,7-dimethoxy-2-(3-methylbut-2-enyl)-xanthone","https://cb.imsc.res.in/imppat/phytochemicalplants/(16E)-1,6-dihydroxy-8-(3-hydroxy-3-methylbut-1-enyl)-3,7-dimethoxy-2-(3-methylbut-2-enyl)-xanthone"
(16R)-Dihydrositsirikine,https://cb.imsc.res.in/imppat/phytochemicalplants/(16R)-Dihydrositsirikine
"(16S)-11,18,19,21-tetrahydroxy-7,7-dimethyl-16-prop-1-en-2-yl-2,8-dioxapentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),3(12),4(9),5,10,17(22),18,20-octaen-13-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(16S)-11,18,19,21-tetrahydroxy-7,7-dimethyl-16-prop-1-en-2-yl-2,8-dioxapentacyclo[12.8.0.03,12.04,9.017,22]docosa-1(14),3(12),4(9),5,10,17(22),18,20-octaen-13-one"
(16S)-Sarpagan-17-ol,https://cb.imsc.res.in/imppat/phytochemicalplants/(16S)-Sarpagan-17-ol
"(16Z)-16-ethylidene-6-hydroxy-5,9-dimethyl-17-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,12,18-trioxatricyclo[13.4.0.06,10]nonadec-1(19)-ene-2,13-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(16Z)-16-ethylidene-6-hydroxy-5,9-dimethyl-17-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,12,18-trioxatricyclo[13.4.0.06,10]nonadec-1(19)-ene-2,13-dione"
"(17R,18R,21R,22S)-reticulation-1","https://cb.imsc.res.in/imppat/phytochemicalplants/(17R,18R,21R,22S)-reticulation-1"
"(18S)-5',7,9,13-tetramethyl-4'-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-16-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]o","https://cb.imsc.res.in/imppat/phytochemicalplants/(18S)-5',7,9,13-tetramethyl-4'-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-16-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2S,3R,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]o"
"(1alpha,2beta,5alpha,8alpha,10alpha)-1,10-Epoxy-2-hydroxy-3,7(11)-guaiadien-12,8-olide","https://cb.imsc.res.in/imppat/phytochemicalplants/(1alpha,2beta,5alpha,8alpha,10alpha)-1,10-Epoxy-2-hydroxy-3,7(11)-guaiadien-12,8-olide"
"(1aR,3aS,7aR)-6-chloro-5-[(Z)-1-chloroprop-1-enyl]-3a-hydroxy-2,2-dimethyl-1,1a-dihydrocyclopropa[c][1]benzofuran-4,7-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aR,3aS,7aR)-6-chloro-5-[(Z)-1-chloroprop-1-enyl]-3a-hydroxy-2,2-dimethyl-1,1a-dihydrocyclopropa[c][1]benzofuran-4,7-dione"
"(1aR,3S,4E,5aR,8aR,9R,10aR)-3-hydroxy-4,10a-dimethyl-8-methylidene-7-oxo-1a,2,3,5a,7,8,8a,9,10,10a-decahydrooxireno[5,6]cyclodeca[1,2-b]furan-9-yl (2E)-2-methylbut-2-enoate","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aR,3S,4E,5aR,8aR,9R,10aR)-3-hydroxy-4,10a-dimethyl-8-methylidene-7-oxo-1a,2,3,5a,7,8,8a,9,10,10a-decahydrooxireno[5,6]cyclodeca[1,2-b]furan-9-yl%20(2E)-2-methylbut-2-enoate"
"(1aR,4aR,7aR,7bR)-1,1,7-trimethyl-4-methylidene-2,3,4a,5,7a,7b-hexahydro-1aH-cyclopropa[e]azulene","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aR,4aR,7aR,7bR)-1,1,7-trimethyl-4-methylidene-2,3,4a,5,7a,7b-hexahydro-1aH-cyclopropa[e]azulene"
"(1aR,4S,4aS,7R,7aS,7bR)-1,1,4,7-tetramethyl-2,3,4,5,6,7,7a,7b-octahydro-1aH-cyclopropa[h]azulen-4a-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aR,4S,4aS,7R,7aS,7bR)-1,1,4,7-tetramethyl-2,3,4,5,6,7,7a,7b-octahydro-1aH-cyclopropa[h]azulen-4a-ol"
"(1aR,7bS)-1,1,7,7a-tetramethyl-2,4,5,6,7,7b-hexahydro-1aH-cyclopropa[a]naphthalen-4-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aR,7bS)-1,1,7,7a-tetramethyl-2,4,5,6,7,7b-hexahydro-1aH-cyclopropa[a]naphthalen-4-ol"
"(1aR,7R,7aR,7bS)-1,1,7,7a-tetramethyl-2,3,5,6,7,7b-hexahydro-1aH-cyclopropa[a]naphthalene","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aR,7R,7aR,7bS)-1,1,7,7a-tetramethyl-2,3,5,6,7,7b-hexahydro-1aH-cyclopropa[a]naphthalene"
"(1aR,7S,7aS,7bR)-1,1,4,7-tetramethyl-2,3,5,6,7a,7b-hexahydro-1aH-cyclopropa[h]azulen-7-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aR,7S,7aS,7bR)-1,1,4,7-tetramethyl-2,3,5,6,7a,7b-hexahydro-1aH-cyclopropa[h]azulen-7-ol"
"(1aR,7S,7bS)-1,1,7,7a-tetramethyl-1a,2,3,5,6,7b-hexahydrocyclopropa[a]naphthalen-7-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aR,7S,7bS)-1,1,7,7a-tetramethyl-1a,2,3,5,6,7b-hexahydrocyclopropa[a]naphthalen-7-ol"
"(1aS,4aS,7R,7aS,7bS)-1,1,7-Trimethyl-4-methylenedecahydro-1H-cyclopropa[e]azulen-7-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aS,4aS,7R,7aS,7bS)-1,1,7-Trimethyl-4-methylenedecahydro-1H-cyclopropa[e]azulen-7-ol"
"(1aS,4S,4aR,5S,6R,8aS)-5-[2-(furan-3-yl)ethyl]-4-hydroxy-5,6-dimethyl-1,4,4a,6,7,8-hexahydrocyclopropa[j]naphthalene-1a-carboxylic acid","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aS,4S,4aR,5S,6R,8aS)-5-[2-(furan-3-yl)ethyl]-4-hydroxy-5,6-dimethyl-1,4,4a,6,7,8-hexahydrocyclopropa[j]naphthalene-1a-carboxylic%20acid"
"(1aS,4S,4aS,8aS)-4-(furan-3-yl)-4a,8-dimethyl-1a,4,5,6-tetrahydrooxireno[2,3-d]isochromen-2-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1aS,4S,4aS,8aS)-4-(furan-3-yl)-4a,8-dimethyl-1a,4,5,6-tetrahydrooxireno[2,3-d]isochromen-2-one"
"(1beta,11beta,12alpha,15beta)-1,11,12-trihydroxy-2,16-dioxo-13,20-epoxypicras-3-en-15-yl (2R)-2-(acetyloxy)-2-methylbutanoate","https://cb.imsc.res.in/imppat/phytochemicalplants/(1beta,11beta,12alpha,15beta)-1,11,12-trihydroxy-2,16-dioxo-13,20-epoxypicras-3-en-15-yl%20(2R)-2-(acetyloxy)-2-methylbutanoate"
"(1E)-1,7-bis(4-hydroxy-3-methoxyphenyl)hept-1-ene-3,5-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(1E)-1,7-bis(4-hydroxy-3-methoxyphenyl)hept-1-ene-3,5-dione"
"(1E,4E)-1,5-bis(4-hydroxy-3-methoxyphenyl)penta-1,4-dien-3-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1E,4E)-1,5-bis(4-hydroxy-3-methoxyphenyl)penta-1,4-dien-3-one"
"(1E,4E)-1-(4-Hydroxy-3-methoxyphenyl)-5-(4-hydroxyphenyl)-1,4-pentadiene-3-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1E,4E)-1-(4-Hydroxy-3-methoxyphenyl)-5-(4-hydroxyphenyl)-1,4-pentadiene-3-one"
"(1E,4E,7E)-1,7-dimethylcyclodeca-1,4,7-triene","https://cb.imsc.res.in/imppat/phytochemicalplants/(1E,4E,7E)-1,7-dimethylcyclodeca-1,4,7-triene"
"(1E,4E,8E)-2,6,6,9-tetramethylcycloundeca-1,4,8-triene","https://cb.imsc.res.in/imppat/phytochemicalplants/(1E,4E,8E)-2,6,6,9-tetramethylcycloundeca-1,4,8-triene"
"(1E,6Z)-gamma-humulene","https://cb.imsc.res.in/imppat/phytochemicalplants/(1E,6Z)-gamma-humulene"
(1H-Indol-3-yl)methanamine,https://cb.imsc.res.in/imppat/phytochemicalplants/(1H-Indol-3-yl)methanamine
"(1R)-1,7-dihydroxy-1,6-dimethyl-4-propan-2-ylnaphthalen-2-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R)-1,7-dihydroxy-1,6-dimethyl-4-propan-2-ylnaphthalen-2-one"
"(1R)-1,8-dimethyl-4-prop-1-en-2-ylspiro[4.5]dec-8-ene","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R)-1,8-dimethyl-4-prop-1-en-2-ylspiro[4.5]dec-8-ene"
(1R)-2-(methylamino)-1-phenylpropan-1-ol;hydrochloride,https://cb.imsc.res.in/imppat/phytochemicalplants/(1R)-2-(methylamino)-1-phenylpropan-1-ol;hydrochloride
(1R)-2-methyl-5-propan-2-ylbicyclo[3.1.0]hex-2-ene,https://cb.imsc.res.in/imppat/phytochemicalplants/(1R)-2-methyl-5-propan-2-ylbicyclo[3.1.0]hex-2-ene
"(1R)-3,7,7-Trimethylbicyclo[4.1.0]hept-3-en-2-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R)-3,7,7-Trimethylbicyclo[4.1.0]hept-3-en-2-one"
"(1R)-3-(3-Butenyl)-1,2,3,4,5,6-hexahydro-1,5-methano-8H-pyrido[1,2-a][1,4]diazocin-8-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R)-3-(3-Butenyl)-1,2,3,4,5,6-hexahydro-1,5-methano-8H-pyrido[1,2-a][1,4]diazocin-8-one"
"(1R)-7-methoxy-1-methyl-2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indole","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R)-7-methoxy-1-methyl-2,3,4,9-tetrahydro-1H-pyrido[3,4-b]indole"
"(1R*,3R*,3'S*)-1,2,3,4-Tetrahydro-1-(2-thio-3-pyrrolidinyl)-beta-carboline-3-carboxylic acid","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R*,3R*,3'S*)-1,2,3,4-Tetrahydro-1-(2-thio-3-pyrrolidinyl)-beta-carboline-3-carboxylic%20acid"
"(1R,11R,12R,13R,14Z,19S,21S)-11-hydroxy-14-(2-hydroxyethylidene)-8,16-diazahexacyclo[11.5.2.11,8.02,7.016,19.012,21]henicosa-2,4,6-trien-9-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,11R,12R,13R,14Z,19S,21S)-11-hydroxy-14-(2-hydroxyethylidene)-8,16-diazahexacyclo[11.5.2.11,8.02,7.016,19.012,21]henicosa-2,4,6-trien-9-one"
"(1R,11S,13S)-11,16,17-trimethoxy-6,8,12-trioxa-22-azapentacyclo[11.9.0.02,10.05,9.014,19]docosa-2(10),3,5(9),14,16,18-hexaene","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,11S,13S)-11,16,17-trimethoxy-6,8,12-trioxa-22-azapentacyclo[11.9.0.02,10.05,9.014,19]docosa-2(10),3,5(9),14,16,18-hexaene"
"(1R,12S,13R,14R,15E)-15-ethylidene-13-(hydroxymethyl)-3,17-diazapentacyclo[12.3.1.02,10.04,9.012,17]octadeca-2(10),4(9),5,7-tetraene-1,7-diol","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,12S,13R,14R,15E)-15-ethylidene-13-(hydroxymethyl)-3,17-diazapentacyclo[12.3.1.02,10.04,9.012,17]octadeca-2(10),4(9),5,7-tetraene-1,7-diol"
"(1R,13S,14Z,19S,21S)-14-(2-hydroxyethylidene)-4,5-dimethoxy-8,16-diazahexacyclo[11.5.2.11,8.02,7.016,19.012,21]henicosa-2,4,6,11-tetraen-9-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,13S,14Z,19S,21S)-14-(2-hydroxyethylidene)-4,5-dimethoxy-8,16-diazahexacyclo[11.5.2.11,8.02,7.016,19.012,21]henicosa-2,4,6,11-tetraen-9-one"
"(1R,13S,14Z,19S,21S)-14-(2-hydroxyethylidene)-8,16-diazahexacyclo[11.5.2.11,8.02,7.016,19.012,21]henicosa-2,4,6,11-tetraen-9-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,13S,14Z,19S,21S)-14-(2-hydroxyethylidene)-8,16-diazahexacyclo[11.5.2.11,8.02,7.016,19.012,21]henicosa-2,4,6,11-tetraen-9-one"
"(1R,14R)-3-methoxy-7,7,20,20-tetramethyl-8,12,19,25-tetraoxahexacyclo[12.11.0.02,11.04,9.015,24.018,23]pentacosa-2(11),3,5,9,15(24),16,18(23),21-octaene","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,14R)-3-methoxy-7,7,20,20-tetramethyl-8,12,19,25-tetraoxahexacyclo[12.11.0.02,11.04,9.015,24.018,23]pentacosa-2(11),3,5,9,15(24),16,18(23),21-octaene"
"(1R,16R)-4-ethyl-5,6-dihydroxy-4,5,6-trimethyl-2,8-dioxa-13-azatricyclo[8.5.1.013,16]hexadec-10-ene-3,7-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,16R)-4-ethyl-5,6-dihydroxy-4,5,6-trimethyl-2,8-dioxa-13-azatricyclo[8.5.1.013,16]hexadec-10-ene-3,7-dione"
"(1R,16R,17S)-16-ethenyl-4-hydroxy-5-methoxy-15-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-14-oxa-10-azatetracyclo[8.8.0.02,7.012,17]octadeca-2,4,6,12-tetraen-11-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,16R,17S)-16-ethenyl-4-hydroxy-5-methoxy-15-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-14-oxa-10-azatetracyclo[8.8.0.02,7.012,17]octadeca-2,4,6,12-tetraen-11-one"
"(1R,18S,19R,20S)-19-Ethenyl-18-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,10.04,9.015,20]henicosa-2(10),4,6,8,15-pentaen-14-one","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,18S,19R,20S)-19-Ethenyl-18-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-17-oxa-3,13-diazapentacyclo[11.8.0.02,10.04,9.015,20]henicosa-2(10),4,6,8,15-pentaen-14-one"
"(1R,19R)-4,5,9-Trihydroxy-4-(2-hydroxybutan-2-yl)-8-methyl-9-propan-2-yl-2,7,11-trioxa-16-azatricyclo[11.5.1.016,19]nonadec-13-ene-3,6,10-trione","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,19R)-4,5,9-Trihydroxy-4-(2-hydroxybutan-2-yl)-8-methyl-9-propan-2-yl-2,7,11-trioxa-16-azatricyclo[11.5.1.016,19]nonadec-13-ene-3,6,10-trione"
"(1R,19R)-4-butan-2-yl-4,5,9-trihydroxy-8-methyl-9-propan-2-yl-2,7,11-trioxa-16-azatricyclo[11.5.1.016,19]nonadec-13-ene-3,6,10-trione","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,19R)-4-butan-2-yl-4,5,9-trihydroxy-8-methyl-9-propan-2-yl-2,7,11-trioxa-16-azatricyclo[11.5.1.016,19]nonadec-13-ene-3,6,10-trione"
"(1R,2E,6Z,10R)-7,11,11-trimethylbicyclo[8.1.0]undeca-2,6-diene-3-carbaldehyde","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,2E,6Z,10R)-7,11,11-trimethylbicyclo[8.1.0]undeca-2,6-diene-3-carbaldehyde"
"(1R,2R)-2,4-dimethylcyclohex-3-ene-1-carbaldehyde","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,2R)-2,4-dimethylcyclohex-3-ene-1-carbaldehyde"
"(1R,2R,3R,4S,5S,6S,8S,9S,13R,16S,17R)-11-ethyl-6,16-dimethoxy-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecane-4,8-diol","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,2R,3R,4S,5S,6S,8S,9S,13R,16S,17R)-11-ethyl-6,16-dimethoxy-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecane-4,8-diol"
"(1R,2R,3R,5S,8R)-2,7,7-trimethyl-6-methylidenetricyclo[6.2.1.01,5]undecan-3-ol","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,2R,3R,5S,8R)-2,7,7-trimethyl-6-methylidenetricyclo[6.2.1.01,5]undecan-3-ol"
"(1R,2R,3R,7S,9R,13R,14S,15R,17S)-3,15-dihydroxy-17-(hydroxymethyl)-2,6,14-trimethyl-10-oxahexacyclo[7.7.1.02,7.03,15.07,14.013,17]heptadec-5-ene-4,11,16-trione","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,2R,3R,7S,9R,13R,14S,15R,17S)-3,15-dihydroxy-17-(hydroxymethyl)-2,6,14-trimethyl-10-oxahexacyclo[7.7.1.02,7.03,15.07,14.013,17]heptadec-5-ene-4,11,16-trione"
"(1R,2R,3S,6R,7S,8S,10S)-2-ethyl-8-hydroxy-6-methyl-10-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatetracyclo[9.4.1.01,8.03,7]hexadecane-5,16-dione","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,2R,3S,6R,7S,8S,10S)-2-ethyl-8-hydroxy-6-methyl-10-[(2S,4S)-4-methyl-5-oxooxolan-2-yl]-4-oxa-11-azatetracyclo[9.4.1.01,8.03,7]hexadecane-5,16-dione"
"(1R,2R,3S,6S,10S,11S,13S,14S)-11-(1-Hydroxypropan-2-yl)-3,7,10-trimethyl-15-oxapentacyclo[7.5.1.02,6.07,13.010,14]pentadecane-3,9,14-triol","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,2R,3S,6S,10S,11S,13S,14S)-11-(1-Hydroxypropan-2-yl)-3,7,10-trimethyl-15-oxapentacyclo[7.5.1.02,6.07,13.010,14]pentadecane-3,9,14-triol"
"(1R,2R,4aR,6aR,6aR,6bR,8aR,10S,12aR,14aR,14bR)-2,10-dihydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14,14a,14b-hexadecahydropicene-4a-carboxylic acid","https://cb.imsc.res.in/imppat/phytochemicalplants/(1R,2R,4aR,6aR,6aR,6bR,8aR,10S,12aR,14aR,14bR)-2,10-dihydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14,14a,14b-hexadecahydropicene-4a-carboxylic%20acid"
